,Drill Depth (m),Soil type,X-coordinate,Y-coordinate,Height Above Sea Level,Drill Pressure (kN),Flushing Pressure (kN),Torque
3865,2.9,QUICK CLAY,,,,,,
3866,3.4,SILT,,,,,,
3867,3.45,SILT,,,,,,
3868,3.5,SILT,,,,,,
3869,3.55,SILT,,,,,,
3870,3.6,SILT,,,,,,
3871,3.65,SILT,,,,,,
3872,3.7,SILT,,,,,,
3873,3.75,SILT,,,,,,
3874,3.8,SILT,,,,,,
3875,4.4,QUICK CLAY,1229356.92,88822.27,61.44,395.0,4.0,14.0
3876,4.45,QUICK CLAY,1229356.92,88822.27,61.34,265.0,4.0,13.0
3877,4.5,QUICK CLAY,1229356.92,88822.27,61.24,315.0,4.0,13.0
3878,4.55,QUICK CLAY,1229356.92,88822.27,61.14,55.0,4.0,12.0
3879,4.6,QUICK CLAY,1229356.92,88822.27,61.04,205.0,4.0,11.0
3880,4.65,QUICK CLAY,1229356.92,88822.27,60.94,35.0,5.0,12.0
3881,4.7,QUICK CLAY,1229356.92,88822.27,60.84,105.0,4.0,11.0
3882,4.75,QUICK CLAY,1229356.92,88822.27,60.74,45.0,4.0,11.0
3883,4.8,QUICK CLAY,1229356.92,88822.27,60.64,-195.0,4.0,9.0
3884,5.4,QUICK CLAY,1229356.92,88822.27,59.44,345.0,4.0,21.0
3885,6.4,QUICK CLAY,1229356.92,88822.27,57.44,2415.0,4.0,13.0
3886,6.45,QUICK CLAY,1229356.92,88822.27,57.34,2075.0,4.0,12.0
3887,6.5,QUICK CLAY,1229356.92,88822.27,57.24,2155.0,5.0,12.0
3888,6.55,QUICK CLAY,1229356.92,88822.27,57.14,3955.0,5.0,12.0
3889,6.6,QUICK CLAY,1229356.92,88822.27,57.04,3565.0,5.0,12.0
3890,6.65,QUICK CLAY,1229356.92,88822.27,56.94,1855.0,4.0,11.0
3891,6.7,QUICK CLAY,1229356.92,88822.27,56.84,965.0,4.0,11.0
3892,6.75,QUICK CLAY,1229356.92,88822.27,56.74,1655.0,5.0,10.0
3893,6.8,QUICK CLAY,1229356.92,88822.27,56.64,2615.0,5.0,8.0
3894,7.4,QUICK CLAY,1229356.92,88822.27,55.44,325.0,4.0,22.0
3895,7.45,QUICK CLAY,1229356.92,88822.27,55.34,565.0,4.0,22.0
3896,7.5,QUICK CLAY,1229356.92,88822.27,55.24,295.0,4.0,22.0
3897,7.55,QUICK CLAY,1229356.92,88822.27,55.14,665.0,4.0,22.0
3898,7.6,QUICK CLAY,1229356.92,88822.27,55.04,285.0,4.0,21.0
3899,7.65,QUICK CLAY,1229356.92,88822.27,54.94,645.0,4.0,21.0
3900,7.7,QUICK CLAY,1229356.92,88822.27,54.84,325.0,4.0,21.0
3901,7.75,QUICK CLAY,1229356.92,88822.27,54.74,395.0,4.0,20.0
3902,7.8,QUICK CLAY,1229356.92,88822.27,54.64,365.0,4.0,19.0
3903,9.4,QUICK CLAY,1229356.92,88822.27,51.44,4495.0,5.0,24.0
3904,9.45,QUICK CLAY,1229356.92,88822.27,51.34,625.0,4.0,22.0
3905,9.5,QUICK CLAY,1229356.92,88822.27,51.24,895.0,4.0,23.0
3906,9.55,QUICK CLAY,1229356.92,88822.27,51.14,715.0,4.0,22.0
3907,9.6,QUICK CLAY,1229356.92,88822.27,51.04,1135.0,5.0,23.0
3908,9.65,QUICK CLAY,1229356.92,88822.27,50.94,745.0,4.0,22.0
3909,9.7,QUICK CLAY,1229356.92,88822.27,50.84,695.0,4.0,22.0
3910,9.75,QUICK CLAY,1229356.92,88822.27,50.74,585.0,4.0,22.0
3911,9.8,QUICK CLAY,1229356.92,88822.27,50.64,655.0,4.0,21.0
3912,11.4,QUICK CLAY,1229356.92,88822.27,47.44,425.0,4.0,20.0
3913,11.45,QUICK CLAY,1229356.92,88822.27,47.34,715.0,4.0,20.0
3914,11.5,QUICK CLAY,1229356.92,88822.27,47.24,525.0,4.0,20.0
3915,11.55,QUICK CLAY,1229356.92,88822.27,47.14,535.0,5.0,22.0
3916,11.6,QUICK CLAY,1229356.92,88822.27,47.04,705.0,4.0,20.0
3917,11.65,QUICK CLAY,1229356.92,88822.27,46.94,455.0,5.0,22.0
3918,11.7,QUICK CLAY,1229356.92,88822.27,46.84,635.0,4.0,21.0
3919,11.75,QUICK CLAY,1229356.92,88822.27,46.74,485.0,4.0,21.0
3920,11.8,QUICK CLAY,1229356.92,88822.27,46.64,505.0,4.0,22.0
3921,13.25,QUICK CLAY,1229356.92,88822.27,43.74,455.0,4.0,16.0
3922,13.3,QUICK CLAY,1229356.92,88822.27,43.64,535.0,4.0,17.0
3923,13.35,QUICK CLAY,1229356.92,88822.27,43.54,535.0,4.0,16.0
3924,13.4,QUICK CLAY,1229356.92,88822.27,43.44,535.0,4.0,17.0
3925,13.45,QUICK CLAY,1229356.92,88822.27,43.34,505.0,4.0,16.0
3926,13.5,QUICK CLAY,1229356.92,88822.27,43.24,645.0,4.0,16.0
3927,13.55,QUICK CLAY,1229356.92,88822.27,43.14,415.0,4.0,16.0
3928,13.6,QUICK CLAY,1229356.92,88822.27,43.04,745.0,4.0,16.0
3929,15.3,QUICK CLAY,1229356.92,88822.27,39.64,225.0,4.0,22.0
3930,15.35,QUICK CLAY,1229356.92,88822.27,39.54,315.0,4.0,22.0
3931,15.4,QUICK CLAY,1229356.92,88822.27,39.44,295.0,4.0,22.0
3932,15.45,QUICK CLAY,1229356.92,88822.27,39.34,515.0,4.0,21.0
3933,15.5,QUICK CLAY,1229356.92,88822.27,39.24,355.0,4.0,23.0
3934,15.55,QUICK CLAY,1229356.92,88822.27,39.14,595.0,4.0,22.0
3935,15.6,QUICK CLAY,1229356.92,88822.27,39.04,235.0,4.0,22.0
3936,15.65,QUICK CLAY,1229356.92,88822.27,38.94,525.0,4.0,23.0
3937,15.7,QUICK CLAY,1229356.92,88822.27,38.84,325.0,4.0,23.0
3938,15.75,QUICK CLAY,1229356.92,88822.27,38.74,405.0,4.0,23.0
3939,17.4,QUICK CLAY,1229356.92,88822.27,35.44,295.0,4.0,27.0
3940,19.35,CLAY,1229356.92,88822.27,31.54,5445.0,7.0,26.0
3941,0.5,WEATHERED SILT,1211949.096,115011.794,13.525,5220.0,5.0,0.0
3942,1.5,CLAY,1211949.096,115011.794,12.525,4670.0,5.0,0.0
3943,2.4,CLAY,1211949.096,115011.794,11.625,3620.0,5.0,0.0
3944,2.425,CLAY,1211949.096,115011.794,11.6,3680.0,5.0,0.0
3945,2.45,CLAY,1211949.096,115011.794,11.575,3710.0,5.0,0.0
3946,2.475,CLAY,1211949.096,115011.794,11.55,3660.0,5.0,0.0
3947,2.5,CLAY,1211949.096,115011.794,11.525,3710.0,5.0,0.0
3948,2.525,CLAY,1211949.096,115011.794,11.5,3760.0,5.0,0.0
3949,2.55,CLAY,1211949.096,115011.794,11.475,3700.0,5.0,0.0
3950,2.575,CLAY,1211949.096,115011.794,11.45,3590.0,5.0,0.0
3951,2.6,CLAY,1211949.096,115011.794,11.425,3600.0,5.0,0.0
3952,2.625,CLAY,1211949.096,115011.794,11.4,3650.0,5.0,0.0
3953,2.65,CLAY,1211949.096,115011.794,11.375,3730.0,5.0,0.0
3954,2.675,CLAY,1211949.096,115011.794,11.35,3660.0,5.0,0.0
3955,2.7,CLAY,1211949.096,115011.794,11.325,3610.0,5.0,0.0
3956,2.725,CLAY,1211949.096,115011.794,11.3,3700.0,5.0,0.0
3957,2.75,CLAY,1211949.096,115011.794,11.275,3770.0,5.0,0.0
3958,2.775,CLAY,1211949.096,115011.794,11.25,3820.0,5.0,0.0
3959,2.8,CLAY,1211949.096,115011.794,11.225,3800.0,5.0,0.0
3960,4.4,CLAY,1211949.096,115011.794,9.625,4210.0,5.0,0.0
3961,4.425,CLAY,1211949.096,115011.794,9.6,4270.0,5.0,0.0
3962,4.45,CLAY,1211949.096,115011.794,9.575,4430.0,5.0,0.0
3963,4.475,CLAY,1211949.096,115011.794,9.55,4350.0,5.0,0.0
3964,4.5,CLAY,1211949.096,115011.794,9.525,4280.0,5.0,0.0
3965,4.525,CLAY,1211949.096,115011.794,9.5,4210.0,5.0,0.0
3966,4.55,CLAY,1211949.096,115011.794,9.475,4350.0,5.0,0.0
3967,4.575,CLAY,1211949.096,115011.794,9.45,4320.0,5.0,0.0
3968,4.6,CLAY,1211949.096,115011.794,9.425,4200.0,5.0,0.0
3969,4.625,CLAY,1211949.096,115011.794,9.4,4210.0,5.0,0.0
3970,4.65,CLAY,1211949.096,115011.794,9.375,4290.0,5.0,0.0
3971,4.675,CLAY,1211949.096,115011.794,9.35,4320.0,5.0,0.0
3972,4.7,CLAY,1211949.096,115011.794,9.325,4140.0,5.0,0.0
3973,4.725,CLAY,1211949.096,115011.794,9.3,4190.0,5.0,0.0
3974,4.75,CLAY,1211949.096,115011.794,9.275,4200.0,5.0,0.0
3975,4.775,CLAY,1211949.096,115011.794,9.25,4330.0,5.0,0.0
3976,4.8,CLAY,1211949.096,115011.794,9.225,4240.0,5.0,0.0
3977,6.4,CLAY,1211949.096,115011.794,7.625,3910.0,5.0,0.0
3978,6.425,CLAY,1211949.096,115011.794,7.6,3920.0,5.0,0.0
3979,6.45,CLAY,1211949.096,115011.794,7.575,3910.0,5.0,0.0
3980,6.475,CLAY,1211949.096,115011.794,7.55,3850.0,5.0,0.0
3981,6.5,CLAY,1211949.096,115011.794,7.525,3920.0,5.0,0.0
3982,6.525,CLAY,1211949.096,115011.794,7.5,3890.0,5.0,0.0
3983,6.55,CLAY,1211949.096,115011.794,7.475,3910.0,5.0,0.0
3984,6.575,CLAY,1211949.096,115011.794,7.45,3920.0,5.0,0.0
3985,6.6,CLAY,1211949.096,115011.794,7.425,3940.0,5.0,0.0
3986,6.625,CLAY,1211949.096,115011.794,7.4,3910.0,5.0,0.0
3987,6.65,CLAY,1211949.096,115011.794,7.375,3910.0,5.0,0.0
3988,6.675,CLAY,1211949.096,115011.794,7.35,3870.0,5.0,0.0
3989,6.7,CLAY,1211949.096,115011.794,7.325,3920.0,5.0,0.0
3990,6.725,CLAY,1211949.096,115011.794,7.3,3990.0,5.0,0.0
3991,6.75,CLAY,1211949.096,115011.794,7.275,3950.0,5.0,0.0
3992,6.775,CLAY,1211949.096,115011.794,7.25,3950.0,5.0,0.0
3993,6.8,CLAY,1211949.096,115011.794,7.225,3870.0,5.0,0.0
3994,8.4,QUICK CLAY,1211949.096,115011.794,5.625,3890.0,5.0,0.0
3995,8.425,QUICK CLAY,1211949.096,115011.794,5.6,3780.0,5.0,0.0
3996,8.45,QUICK CLAY,1211949.096,115011.794,5.575,3830.0,5.0,0.0
3997,8.475,QUICK CLAY,1211949.096,115011.794,5.55,3820.0,5.0,0.0
3998,8.5,QUICK CLAY,1211949.096,115011.794,5.525,3840.0,5.0,0.0
3999,8.525,QUICK CLAY,1211949.096,115011.794,5.5,3860.0,5.0,0.0
4000,8.55,QUICK CLAY,1211949.096,115011.794,5.475,3810.0,5.0,0.0
4001,8.575,QUICK CLAY,1211949.096,115011.794,5.45,3770.0,5.0,0.0
4002,8.6,QUICK CLAY,1211949.096,115011.794,5.425,3770.0,5.0,0.0
4003,8.625,QUICK CLAY,1211949.096,115011.794,5.4,3780.0,5.0,0.0
4004,8.65,QUICK CLAY,1211949.096,115011.794,5.375,3750.0,5.0,0.0
4005,8.675,QUICK CLAY,1211949.096,115011.794,5.35,3750.0,5.0,0.0
4006,8.7,QUICK CLAY,1211949.096,115011.794,5.325,3780.0,5.0,0.0
4007,8.725,QUICK CLAY,1211949.096,115011.794,5.3,3830.0,5.0,0.0
4008,8.75,QUICK CLAY,1211949.096,115011.794,5.275,3690.0,5.0,0.0
4009,8.775,QUICK CLAY,1211949.096,115011.794,5.25,3760.0,5.0,0.0
4010,8.8,QUICK CLAY,1211949.096,115011.794,5.225,3790.0,5.0,0.0
4011,10.4,QUICK CLAY,1211949.096,115011.794,3.625,4019.0,5.0,0.0
4012,10.425,QUICK CLAY,1211949.096,115011.794,3.6,4040.0,5.0,0.0
4013,10.45,QUICK CLAY,1211949.096,115011.794,3.575,4000.0,5.0,0.0
4014,10.475,QUICK CLAY,1211949.096,115011.794,3.55,4010.0,5.0,0.0
4015,10.5,QUICK CLAY,1211949.096,115011.794,3.525,4130.0,5.0,0.0
4016,10.525,QUICK CLAY,1211949.096,115011.794,3.5,4150.0,5.0,0.0
4017,10.55,QUICK CLAY,1211949.096,115011.794,3.475,4000.0,5.0,0.0
4018,10.575,QUICK CLAY,1211949.096,115011.794,3.45,4070.0,5.0,0.0
4019,10.6,QUICK CLAY,1211949.096,115011.794,3.425,4100.0,5.0,0.0
4020,10.625,QUICK CLAY,1211949.096,115011.794,3.4,4170.0,5.0,0.0
4021,10.65,QUICK CLAY,1211949.096,115011.794,3.375,4170.0,5.0,0.0
4022,10.675,QUICK CLAY,1211949.096,115011.794,3.35,4090.0,5.0,0.0
4023,10.7,QUICK CLAY,1211949.096,115011.794,3.325,4160.0,5.0,0.0
4024,10.725,QUICK CLAY,1211949.096,115011.794,3.3,4150.0,5.0,0.0
4025,10.75,QUICK CLAY,1211949.096,115011.794,3.275,4160.0,5.0,0.0
4026,10.775,QUICK CLAY,1211949.096,115011.794,3.25,4170.0,5.0,0.0
4027,10.8,QUICK CLAY,1211949.096,115011.794,3.225,4130.0,5.0,0.0
4028,12.4,QUICK CLAY,1211949.096,115011.794,1.625,3650.0,5.0,0.0
4029,12.425,QUICK CLAY,1211949.096,115011.794,1.6,3700.0,5.0,0.0
4030,12.45,QUICK CLAY,1211949.096,115011.794,1.575,3650.0,5.0,0.0
4031,12.475,QUICK CLAY,1211949.096,115011.794,1.55,3760.0,5.0,0.0
4032,12.5,QUICK CLAY,1211949.096,115011.794,1.525,3740.0,5.0,0.0
4033,12.525,QUICK CLAY,1211949.096,115011.794,1.5,3700.0,5.0,0.0
4034,12.55,QUICK CLAY,1211949.096,115011.794,1.475,3710.0,5.0,0.0
4035,12.575,QUICK CLAY,1211949.096,115011.794,1.45,3730.0,5.0,0.0
4036,12.6,QUICK CLAY,1211949.096,115011.794,1.425,3660.0,5.0,0.0
4037,12.625,QUICK CLAY,1211949.096,115011.794,1.4,3690.0,5.0,0.0
4038,12.65,QUICK CLAY,1211949.096,115011.794,1.375,3600.0,5.0,0.0
4039,12.675,QUICK CLAY,1211949.096,115011.794,1.35,3600.0,5.0,0.0
4040,12.7,QUICK CLAY,1211949.096,115011.794,1.325,3640.0,5.0,0.0
4041,12.725,QUICK CLAY,1211949.096,115011.794,1.3,3700.0,5.0,0.0
4042,12.75,QUICK CLAY,1211949.096,115011.794,1.275,3770.0,5.0,0.0
4043,12.775,QUICK CLAY,1211949.096,115011.794,1.25,3790.0,5.0,0.0
4044,12.8,QUICK CLAY,1211949.096,115011.794,1.225,3700.0,5.0,0.0
4045,2.4,CLAY,1211985.737,114980.713,10.077,1910.0,5.0,138.0
4046,2.425,CLAY,1211985.737,114980.713,10.052,1980.0,5.0,138.0
4047,2.45,CLAY,1211985.737,114980.713,10.027,2000.0,5.0,138.0
4048,2.475,CLAY,1211985.737,114980.713,10.002,1970.0,5.0,139.0
4049,2.5,CLAY,1211985.737,114980.713,9.977,1970.0,5.0,139.0
4050,2.525,CLAY,1211985.737,114980.713,9.952,2000.0,5.0,139.0
4051,2.55,CLAY,1211985.737,114980.713,9.927,1980.0,5.0,138.0
4052,2.575,CLAY,1211985.737,114980.713,9.902,1970.0,5.0,139.0
4053,2.6,CLAY,1211985.737,114980.713,9.877,2000.0,5.0,139.0
4054,2.625,CLAY,1211985.737,114980.713,9.852,2029.0,5.0,138.0
4055,2.65,CLAY,1211985.737,114980.713,9.827,2009.0,5.0,138.0
4056,2.675,CLAY,1211985.737,114980.713,9.802,2020.0,5.0,139.0
4057,2.7,CLAY,1211985.737,114980.713,9.777,2190.0,5.0,139.0
4058,2.725,CLAY,1211985.737,114980.713,9.752,2380.0,5.0,140.0
4059,2.75,CLAY,1211985.737,114980.713,9.727,2410.0,5.0,140.0
4060,2.775,CLAY,1211985.737,114980.713,9.702,2350.0,5.0,140.0
4061,2.8,CLAY,1211985.737,114980.713,9.677,2330.0,5.0,140.0
4062,4.4,CLAY,1211985.737,114980.713,8.077,2150.0,5.0,146.0
4063,4.425,CLAY,1211985.737,114980.713,8.052,2070.0,5.0,146.0
4064,4.45,CLAY,1211985.737,114980.713,8.027,2020.0,5.0,146.0
4065,4.475,CLAY,1211985.737,114980.713,8.002,2029.0,5.0,145.0
4066,4.5,CLAY,1211985.737,114980.713,7.977,2000.0,5.0,146.0
4067,4.525,CLAY,1211985.737,114980.713,7.952,1980.0,5.0,146.0
4068,4.55,CLAY,1211985.737,114980.713,7.927,1940.0,5.0,146.0
4069,4.575,CLAY,1211985.737,114980.713,7.902,1950.0,5.0,145.0
4070,4.6,CLAY,1211985.737,114980.713,7.877,2029.0,5.0,146.0
4071,4.625,CLAY,1211985.737,114980.713,7.852,2070.0,5.0,146.0
4072,4.65,CLAY,1211985.737,114980.713,7.827,2009.0,5.0,146.0
4073,4.675,CLAY,1211985.737,114980.713,7.802,2070.0,5.0,145.0
4074,4.7,CLAY,1211985.737,114980.713,7.777,2240.0,5.0,145.0
4075,4.725,CLAY,1211985.737,114980.713,7.752,2240.0,5.0,145.0
4076,4.75,CLAY,1211985.737,114980.713,7.727,2040.0,5.0,146.0
4077,4.775,CLAY,1211985.737,114980.713,7.702,2020.0,5.0,146.0
4078,4.8,CLAY,1211985.737,114980.713,7.677,2160.0,5.0,146.0
4079,6.4,CLAY,1211985.737,114980.713,6.077,1990.0,5.0,146.0
4080,6.425,CLAY,1211985.737,114980.713,6.052,2009.0,5.0,146.0
4081,6.45,CLAY,1211985.737,114980.713,6.027,2040.0,5.0,146.0
4082,6.475,CLAY,1211985.737,114980.713,6.002,2020.0,5.0,146.0
4083,6.5,CLAY,1211985.737,114980.713,5.977,2020.0,5.0,146.0
4084,6.525,CLAY,1211985.737,114980.713,5.952,2029.0,5.0,146.0
4085,6.55,CLAY,1211985.737,114980.713,5.927,2060.0,5.0,146.0
4086,6.575,CLAY,1211985.737,114980.713,5.902,2050.0,5.0,146.0
4087,6.6,CLAY,1211985.737,114980.713,5.877,2009.0,5.0,146.0
4088,6.625,CLAY,1211985.737,114980.713,5.852,2009.0,5.0,146.0
4089,6.65,CLAY,1211985.737,114980.713,5.827,2090.0,5.0,146.0
4090,6.675,CLAY,1211985.737,114980.713,5.802,2060.0,5.0,146.0
4091,6.7,CLAY,1211985.737,114980.713,5.777,2070.0,5.0,146.0
4092,6.725,CLAY,1211985.737,114980.713,5.752,2090.0,5.0,146.0
4093,6.75,CLAY,1211985.737,114980.713,5.727,2160.0,5.0,146.0
4094,6.775,CLAY,1211985.737,114980.713,5.702,2140.0,5.0,146.0
4095,6.8,CLAY,1211985.737,114980.713,5.677,2150.0,5.0,146.0
4096,8.4,CLAY,1211985.737,114980.713,4.077,2300.0,5.0,149.0
4097,8.425,CLAY,1211985.737,114980.713,4.052,2160.0,5.0,150.0
4098,8.45,CLAY,1211985.737,114980.713,4.027,2180.0,5.0,149.0
4099,8.475,CLAY,1211985.737,114980.713,4.002,2290.0,5.0,149.0
4100,8.5,CLAY,1211985.737,114980.713,3.977,2320.0,5.0,149.0
4101,8.525,CLAY,1211985.737,114980.713,3.952,2190.0,5.0,149.0
4102,8.55,CLAY,1211985.737,114980.713,3.927,2190.0,5.0,149.0
4103,8.575,CLAY,1211985.737,114980.713,3.902,2270.0,5.0,149.0
4104,8.6,CLAY,1211985.737,114980.713,3.877,2360.0,5.0,149.0
4105,8.625,CLAY,1211985.737,114980.713,3.852,2170.0,5.0,149.0
4106,8.65,CLAY,1211985.737,114980.713,3.827,2120.0,5.0,149.0
4107,8.675,CLAY,1211985.737,114980.713,3.802,2270.0,5.0,149.0
4108,8.7,CLAY,1211985.737,114980.713,3.777,2430.0,5.0,149.0
4109,8.725,CLAY,1211985.737,114980.713,3.752,2220.0,5.0,149.0
4110,8.75,CLAY,1211985.737,114980.713,3.727,2220.0,5.0,149.0
4111,8.775,CLAY,1211985.737,114980.713,3.702,2360.0,5.0,149.0
4112,8.8,CLAY,1211985.737,114980.713,3.677,2470.0,5.0,150.0
4113,10.4,CLAY,1211985.737,114980.713,2.077,2150.0,5.0,159.0
4114,10.425,CLAY,1211985.737,114980.713,2.052,2150.0,5.0,159.0
4115,10.45,CLAY,1211985.737,114980.713,2.027,2230.0,5.0,159.0
4116,10.475,CLAY,1211985.737,114980.713,2.002,2220.0,5.0,159.0
4117,10.5,CLAY,1211985.737,114980.713,1.977,2100.0,5.0,159.0
4118,10.525,CLAY,1211985.737,114980.713,1.952,2140.0,5.0,159.0
4119,10.55,CLAY,1211985.737,114980.713,1.927,2170.0,5.0,159.0
4120,10.575,CLAY,1211985.737,114980.713,1.902,2190.0,5.0,160.0
4121,10.6,CLAY,1211985.737,114980.713,1.877,2130.0,5.0,159.0
4122,10.625,CLAY,1211985.737,114980.713,1.852,2150.0,5.0,158.0
4123,10.65,CLAY,1211985.737,114980.713,1.827,2180.0,5.0,159.0
4124,10.675,CLAY,1211985.737,114980.713,1.802,2240.0,5.0,159.0
4125,10.7,CLAY,1211985.737,114980.713,1.777,2150.0,5.0,159.0
4126,10.725,CLAY,1211985.737,114980.713,1.752,2150.0,5.0,159.0
4127,10.75,CLAY,1211985.737,114980.713,1.727,2220.0,5.0,159.0
4128,10.775,CLAY,1211985.737,114980.713,1.702,2240.0,5.0,159.0
4129,10.8,CLAY,1211985.737,114980.713,1.677,2280.0,5.0,159.0
4130,7.4,SAND,1266638.054,85557.245,111.5,9084,4.0,11.0
4131,7.425,SAND,1266638.054,85557.245,111.475,9544,5.0,11.0
4132,7.45,SAND,1266638.054,85557.245,111.45,10013,4.0,11.0
4133,7.475,SAND,1266638.054,85557.245,111.425,10317,4.0,11.0
4134,7.5,SAND,1266638.054,85557.245,111.4,10381,4.0,11.0
4135,7.525,SAND,1266638.054,85557.245,111.375,10289,5.0,10.0
4136,7.55,SAND,1266638.054,85557.245,111.35,6232,30.0,30.0
4137,7.575,SAND,1266638.054,85557.245,111.325,7575,4.0,28.0
4138,7.6,SAND,1266638.054,85557.245,111.3,7759,4.0,29.0
4139,8.4,SAND,1266638.054,85557.245,110.5,10510,5.0,21.0
4140,9.35,SAND,1266638.054,85557.245,109.55,5395,4.0,12.0
4141,2.3,SAND,1267162.695,85479.459,117.58,5735,4.0,12.0
4142,2.3,SAND,1267162.695,85479.459,66.88,2645,6.0,24.0
4143,2.3,SAND,6642398.541,596913.544,-7.46,5030.0,7.0,18.0
4144,0.3,FILL SOIL,6642389.508,596900.748,-12.49,245.0,5.0,16.0
4145,2.6,FILL SOIL,6642389.508,596900.748,-14.79,1115.0,5.0,14.0
4146,3.4,FILL SOIL,6642389.508,596900.748,-15.59,4965.0,54.0,2237.0
4147,1.5,WEATHERED CLAY,6642025.303,600232.013,38.809,9521.0,4.0,0.0
4148,2.05,WEATHERED CLAY,6642025.303,600232.013,38.259,6361.0,5.0,0.0
4149,2.075,WEATHERED CLAY,6642025.303,600232.013,38.234,6431.0,5.0,0.0
4150,2.1,WEATHERED CLAY,6642025.303,600232.013,38.209,6491.0,5.0,0.0
4151,2.125,WEATHERED CLAY,6642025.303,600232.013,38.184,7001.0,5.0,0.0
4152,2.15,WEATHERED CLAY,6642025.303,600232.013,38.159,8551.0,5.0,0.0
4153,2.175,WEATHERED CLAY,6642025.303,600232.013,38.134,10051.0,5.0,0.0
4154,2.2,WEATHERED CLAY,6642025.303,600232.013,38.109,10061.0,4.0,0.0
4155,2.225,WEATHERED CLAY,6642025.303,600232.013,38.084,9091.0,5.0,0.0
4156,2.25,WEATHERED CLAY,6642025.303,600232.013,38.059,8021.0,4.0,0.0
4157,2.275,WEATHERED CLAY,6642025.303,600232.013,38.034,7981.0,5.0,0.0
4158,2.3,WEATHERED CLAY,6642025.303,600232.013,38.009,8051.0,5.0,0.0
4159,2.325,WEATHERED CLAY,6642025.303,600232.013,37.984,8010.0,5.0,0.0
4160,2.35,WEATHERED CLAY,6642025.303,600232.013,37.959,8021.0,5.0,0.0
4161,2.375,WEATHERED CLAY,6642025.303,600232.013,37.934,8231.0,5.0,0.0
4162,2.4,WEATHERED CLAY,6642025.303,600232.013,37.909,8521.0,5.0,0.0
4163,2.425,WEATHERED CLAY,6642025.303,600232.013,37.884,8721.0,5.0,0.0
4164,2.45,WEATHERED CLAY,6642025.303,600232.013,37.859,8781.0,5.0,0.0
4165,4.2,CLAY,6642025.303,600232.013,36.109,9081.0,4.0,0.0
4166,4.225,CLAY,6642025.303,600232.013,36.084,9241.0,5.0,0.0
4167,4.25,CLAY,6642025.303,600232.013,36.059,9051.0,4.0,0.0
4168,4.275,CLAY,6642025.303,600232.013,36.034,9011.0,5.0,0.0
4169,4.3,CLAY,6642025.303,600232.013,36.009,9011.0,4.0,0.0
4170,4.325,CLAY,6642025.303,600232.013,35.984,9011.0,5.0,0.0
4171,4.35,CLAY,6642025.303,600232.013,35.959,9031.0,5.0,0.0
4172,4.375,CLAY,6642025.303,600232.013,35.934,9031.0,5.0,0.0
4173,4.4,CLAY,6642025.303,600232.013,35.909,9051.0,5.0,0.0
4174,4.425,CLAY,6642025.303,600232.013,35.884,9251.0,5.0,0.0
4175,4.45,CLAY,6642025.303,600232.013,35.859,9231.0,5.0,0.0
4176,4.475,CLAY,6642025.303,600232.013,35.834,9541.0,5.0,0.0
4177,4.5,CLAY,6642025.303,600232.013,35.809,9761.0,5.0,0.0
4178,4.525,CLAY,6642025.303,600232.013,35.784,9801.0,5.0,0.0
4179,4.55,CLAY,6642025.303,600232.013,35.759,9871.0,5.0,0.0
4180,4.575,CLAY,6642025.303,600232.013,35.734,9911.0,5.0,0.0
4181,4.6,CLAY,6642025.303,600232.013,35.709,9981.0,5.0,0.0
4182,6.2,CLAY,6642025.303,600232.013,34.109,8921.0,5.0,0.0
4183,6.225,CLAY,6642025.303,600232.013,34.084,8861.0,5.0,0.0
4184,6.25,CLAY,6642025.303,600232.013,34.059,8871.0,5.0,0.0
4185,6.275,CLAY,6642025.303,600232.013,34.034,9121.0,5.0,0.0
4186,6.3,CLAY,6642025.303,600232.013,34.009,9111.0,5.0,0.0
4187,6.325,CLAY,6642025.303,600232.013,33.984,9011.0,5.0,0.0
4188,6.35,CLAY,6642025.303,600232.013,33.959,9101.0,5.0,0.0
4189,6.375,CLAY,6642025.303,600232.013,33.934,9231.0,5.0,0.0
4190,6.4,CLAY,6642025.303,600232.013,33.909,9321.0,5.0,0.0
4191,6.425,CLAY,6642025.303,600232.013,33.884,9261.0,4.0,0.0
4192,6.45,CLAY,6642025.303,600232.013,33.859,9211.0,5.0,0.0
4193,6.475,CLAY,6642025.303,600232.013,33.834,9231.0,5.0,0.0
4194,6.5,CLAY,6642025.303,600232.013,33.809,9381.0,5.0,0.0
4195,6.525,CLAY,6642025.303,600232.013,33.784,9371.0,5.0,0.0
4196,6.55,CLAY,6642025.303,600232.013,33.759,9261.0,5.0,0.0
4197,6.575,CLAY,6642025.303,600232.013,33.734,9231.0,5.0,0.0
4198,6.6,CLAY,6642025.303,600232.013,33.709,9551.0,5.0,0.0
4199,8.2,CLAY,6642025.303,600232.013,32.109,10361.0,5.0,0.0
4200,8.225,CLAY,6642025.303,600232.013,32.084,10521.0,5.0,0.0
4201,8.25,CLAY,6642025.303,600232.013,32.059,10531.0,5.0,0.0
4202,8.275,CLAY,6642025.303,600232.013,32.034,10531.0,5.0,0.0
4203,8.3,CLAY,6642025.303,600232.013,32.009,10561.0,5.0,0.0
4204,8.325,CLAY,6642025.303,600232.013,31.984,10661.0,5.0,0.0
4205,8.35,CLAY,6642025.303,600232.013,31.959,10771.0,5.0,0.0
